Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2021-01-20,Sunflower,Cat,Domestic Shorthair,Female,Grey,8,Yes,No,Adoption,2021-01-03,Stray,17,Stray
2021-01-20,Holt,Cat,Domestic Shorthair,Male,Orange,24,No,Yes,Adoption,2021-01-18,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-01-23,Thumper,Cat,Domestic Shorthair,Male,White,4,Yes,No,Adoption,2020-12-08,Stray,46,Stray
2021-01-23,Snowball,Cat,Domestic Shorthair,Male,White,3,Yes,No,Adoption,2021-01-20,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-01-23,Clover,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2021-01-06,Stray,17,Stray
2021-01-23,Nikita,Cat,Domestic Shorthair,Female,Grey,69,No,Unknown,Return to Owner/Guardian,2021-01-23,Stray,0,Stray
2021-01-23,Rory,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2021-01-17,Stray,6,Stray
2021-01-23,Sausage,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-21,Stray,2,Stray
2021-01-23,Chloe,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2020-12-31,Stray,23,Stray
2021-01-23,Colton,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-17,Stray,6,Stray
2021-01-23,Natalus,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2020-12-09,Stray,45,Stray
2021-01-23,Bacon,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-21,Stray,2,Stray
2021-01-23,Anchovy,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2021-01-21,Stray,2,Stray
2021-01-23,Pepperoni,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-01-21,Stray,2,Stray
2021-01-31,Betsy,Cat,Domestic Shorthair,Female,Brown,24,Yes,No,Adoption,2021-01-12,Transfer In,19,Transfer In
2021-02-15,Timmy,Cat,Domestic Shorthair,Male,Brown,22,Yes,No,Adoption,2021-02-11,Return,4,Return
2021-02-15,Griffin,Cat,Domestic Shorthair,Male,Yellow,3,Yes,No,Adoption,2021-02-13,Stray,2,Stray
2021-02-15,Phoenix,Cat,Domestic Shorthair,Male,Yellow,3,Yes,No,Adoption,2021-02-13,Stray,2,Stray
2021-02-15,Pegasus,Cat,Domestic Shorthair,Female,Yellow,3,Yes,No,Adoption,2021-02-13,Stray,2,Stray
2021-01-19,Wonut,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2020-12-22,Stray,28,Stray
2021-01-19,Andante,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2020-11-19,Stray,61,Stray
2021-01-19,Zahir,Cat,Domestic Shorthair,Male,Black,24,No,Yes,Adoption,2021-01-18,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-01-19,Pavel,Cat,Domestic Shorthair,Male,Black,57,No,Yes,Adoption,2021-01-10,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2021-01-19,Dorothy,Cat,Domestic Shorthair,Male,Brown,60,No,Yes,Adoption,2021-01-12,Transfer In,7,Transfer In
2021-01-19,Hercules,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2020-11-18,Stray,62,Stray
2021-01-18,Adagio,Cat,Domestic Shorthair,Female,Calico,2,Yes,No,Adoption,2020-11-19,Stray,60,Stray
2021-01-18,Ziva,Cat,Domestic Shorthair,Female,White,9,Yes,No,Adoption,2021-01-15,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-01-18,Kitten,Cat,Domestic Shorthair,Female,White,2,No,No,Adoption,2020-12-03,Stray,46,Stray
2021-01-18,Duchess,Cat,Domestic Shorthair,Female,White,25,No,No,Adoption,2020-12-03,Stray,46,Stray
2021-01-18,Pera,Cat,Domestic Shorthair,Female,Brown,4,No,No,Adoption,2020-11-20,Stray,59,Stray
2021-01-18,Cruler,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2020-12-22,Stray,27,Stray
2021-01-18,Allegro,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2020-11-19,Stray,60,Stray
2021-01-18,Thomas,Cat,Domestic Shorthair,Male,Grey,96,No,Yes,Adoption,2021-01-13,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-01-18,Barb,Cat,Domestic Shorthair,Female,Grey,6,Yes,No,Adoption,2021-01-12,Transfer In,6,Transfer In
2021-01-18,Toffee,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2020-11-16,Stray,63,Stray
2021-01-18,Vivian,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2020-12-22,Stray,27,Stray
2021-01-18,Lokey,Cat,Domestic Shorthair,Female,White,6,Yes,No,Adoption,2021-01-13,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-01-18,Thumblina,Cat,Domestic Shorthair,Female,Grey,4,Yes,No,Adoption,2021-01-14,Return,4,Return
2021-01-18,Freya,Cat,Domestic Shorthair,Female,Orange,51,No,Yes,Return to Owner/Guardian,2021-01-17,Stray,1,Stray
2021-01-26,Frick,Cat,Domestic Shorthair,Female,Grey,5,No,Yes,Adoption,2021-01-26,Return,0,Return
2021-01-26,Cambria,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2021-01-19,Stray,7,Stray
2021-01-26,Aiden,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2021-01-19,Stray,7,Stray
2021-01-26,Alesana,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2021-01-19,Stray,7,Stray
2021-01-26,Coheed,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2021-01-19,Stray,7,Stray
2021-01-26,Baxter,Cat,Domestic Shorthair,Male,White,96,No,Yes,Adoption,2021-01-24,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-01-26,Tomato,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-01-05,Stray,21,Stray
2021-01-26,Princess,Cat,Domestic Shorthair,Female,Black,24,No,Yes,Return to Owner/Guardian,2021-01-23,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-01-30,Maeko,Cat,Domestic Shorthair,Male,Yellow,2,Yes,No,Adoption,2020-12-21,Owner/Guardian Surrender,40,Owner/Guardian Surrender
2021-01-30,Mable,Cat,Domestic Shorthair,Female,Tortoise,49,Yes,No,Adoption,2020-12-21,Owner/Guardian Surrender,40,Owner/Guardian Surrender
2021-01-30,Maemi,Cat,Domestic Shorthair,Female,Yellow,2,Yes,No,Adoption,2020-12-21,Owner/Guardian Surrender,40,Owner/Guardian Surrender
2021-01-30,Lemongrass,Cat,Domestic Medium Hair,Female,Black,4,Yes,No,Adoption,2021-01-02,Return,28,Return
2021-01-30,Bali,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2020-12-30,Stray,31,Stray
2021-01-30,Agatha,Cat,Domestic Shorthair,Female,Grey,1,Yes,No,Adoption,2021-01-01,Stray,29,Stray
2021-01-30,Croissant,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2020-12-22,Stray,39,Stray
2021-01-30,Caspian,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2020-12-30,Stray,31,Stray
2021-01-30,Bengal,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2020-12-30,Stray,31,Stray
2021-01-30,Boston Cream,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2020-12-22,Stray,39,Stray
2021-01-30,Fritter,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2020-12-22,Stray,39,Stray
2021-01-30,Sumatran,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2020-12-30,Stray,31,Stray
2021-01-30,Mallard,Cat,Domestic Shorthair,Male,Orange,24,Yes,No,Adoption,2021-01-12,Transfer In,18,Transfer In
2021-01-21,Arden,Cat,Domestic Shorthair,Female,Calico,12,Yes,No,Adoption,2021-01-12,Transfer In,9,Transfer In
2021-01-21,Lorelai,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-01-17,Stray,4,Stray
2021-01-21,Tito,Cat,Domestic Shorthair,Male,Orange,39,No,Yes,Adoption,2021-01-13,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2021-01-21,Celia,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2020-12-05,Stray,47,Stray
2021-01-21,Laura,Cat,Domestic Shorthair,Female,Torbie,60,No,Yes,Adoption,2021-01-12,Transfer In,9,Transfer In
2021-01-21,Lauren,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2020-12-31,Stray,21,Stray
2021-02-08,Obi-Wan Kenobi,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-02-04,Stray,4,Stray
2021-02-08,Queso,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2021-02-06,Stray,2,Stray
2021-02-08,Anakin,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-02-04,Stray,4,Stray
2021-02-08,Princess Leia,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-02-04,Stray,4,Stray
2021-02-08,Rocky,Cat,Domestic Shorthair,Male,Brown,20,Yes,Yes,Adoption,2020-08-11,Stray,181,Stray
2021-02-08,Catticus,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-02-02,Stray,6,Stray
2021-02-08,Oakley,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2021-02-04,Return,4,Return
2021-02-01,Raven,Cat,Domestic Shorthair,Female,Black,3,No,Yes,Adoption,2021-02-01,Stray,0,Stray
2021-02-01,Pip,Cat,Domestic Shorthair,Female,Grey,2,No,Yes,Adoption,2021-02-01,Stray,0,Stray
2021-01-25,Mustard,Cat,Domestic Shorthair,Male,Orange,6,Yes,No,Adoption,2021-01-25,Return,0,Return
2021-01-25,Jessie,Cat,Domestic Shorthair,Female,Grey,2,Yes,No,Adoption,2021-01-23,Stray,2,Stray
2021-01-25,Chloe,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-01-23,Stray,2,Stray
2021-01-25,Woody,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2021-01-23,Stray,2,Stray
2021-01-25,Jackie,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2021-01-23,Stray,2,Stray
2021-01-25,Walter Croncat,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2021-01-19,Stray,6,Stray
2021-01-25,Kimberly,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-01-17,Stray,8,Stray
2021-01-25,Rainey,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-01-17,Stray,8,Stray
2021-01-25,Shanna,Cat,Domestic Shorthair,Female,Black,4,Yes,No,Adoption,2021-01-17,Stray,8,Stray
2021-01-25,Madison,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-01-17,Stray,8,Stray
2021-01-25,Stan,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-01-17,Stray,8,Stray
2021-01-25,Lollygag,Cat,Domestic Shorthair,Male,Tan,3,Yes,No,Adoption,2020-12-08,Stray,48,Stray
2021-01-25,Morris,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2021-01-23,Stray,2,Stray
2021-01-24,Ziggy,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2020-12-05,Stray,50,Stray
2021-01-24,Zero,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2021-01-08,Return,16,Return
2021-01-24,Gulliver,Cat,Domestic Shorthair,Male,Grey,15,Yes,No,Adoption,2020-12-20,Stray,35,Stray
2021-01-24,Bobbie,Cat,Domestic Shorthair,Female,Grey,20,Yes,No,Adoption,2021-01-12,Transfer In,12,Transfer In
2021-01-24,Baby Boy,Cat,Domestic Shorthair,Male,Brown,60,No,Yes,Adoption,2021-01-13,Owner/Guardian Surrender,11,Owner/Guardian Surrender
2021-01-24,Sophia,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2021-01-12,Transfer In,12,Transfer In
2021-03-12,Denzel,Cat,Domestic Shorthair,Male,Black,121,No,Yes,Return to Owner/Guardian,2021-03-11,Stray,1,Stray
2021-03-12,Astrid,Cat,Domestic Shorthair,Female,Calico,108,No,Yes,Adoption,2021-03-11,Transfer In,1,Transfer In
2021-03-12,Bagheera,Cat,Domestic Shorthair,Male,Black,9,Yes,Yes,Adoption,2021-03-07,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-03-12,Bifur,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2021-03-05,Stray,7,Stray
2021-03-12,Smokey,Cat,Domestic Shorthair,Male,Seal,60,No,Yes,Adoption,2021-03-11,Transfer In,1,Transfer In
2021-02-11,Santos,Cat,Domestic Shorthair,Male,Orange,8,Yes,No,Adoption,2021-02-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-02-11,Billy,Cat,Domestic Shorthair,Male,Grey,72,No,Yes,Adoption,2021-02-10,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-03-06,Cassie,Cat,Domestic Shorthair,Female,Grey,72,No,Yes,Adoption,2021-02-23,Transfer In,11,Transfer In
2021-03-06,Todd,Cat,Domestic Shorthair,Male,Tan,99,No,Yes,Adoption,2021-02-10,Stray,24,Stray
2021-03-06,Pippin,Cat,Domestic Shorthair,Female,White,66,No,Yes,Adoption,2021-03-05,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-03-06,Stevo,Cat,Domestic Shorthair,Male,Brown,12,Yes,No,Adoption,2021-03-02,Transfer In,4,Transfer In
2021-03-06,Eva,Cat,Domestic Shorthair,Female,Brown,24,No,Yes,Adoption,2021-02-21,Stray,13,Stray
2021-01-27,Peca,Cat,Domestic Shorthair,Male,White,69,No,Yes,Adoption,2021-01-24,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-01-27,Doodles,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-09,Stray,18,Stray
2021-01-27,Rose,Cat,Domestic Shorthair,Female,Tortoise,60,Yes,No,Adoption,2021-01-12,Transfer In,15,Transfer In
2021-01-27,Garbanzo Bean,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2020-11-18,Stray,70,Stray
2021-01-27,Caulifloodles,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-09,Stray,18,Stray
2021-01-27,Kerfuffle,Cat,Domestic Shorthair,Female,Tan,3,Yes,No,Adoption,2020-12-08,Stray,50,Stray
2021-01-27,Zsa Zsa,Cat,Domestic Shorthair,Female,Black,14,Yes,No,Adoption,2021-01-18,Stray,9,Stray
2021-01-27,Statler,Cat,Domestic Shorthair,Male,Brown,108,Yes,No,Adoption,2021-01-12,Transfer In,15,Transfer In
2021-01-27,Cosmo,Cat,Domestic Longhair,Male,Brown,56,No,Yes,Return to Owner/Guardian,2021-01-26,Stray,1,Stray
2021-01-27,Alexis,Cat,Domestic Shorthair,Female,Tortoise,2,Yes,No,Adoption,2021-01-20,Stray,7,Stray
2021-01-27,David,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-20,Stray,7,Stray
2021-01-27,Moira,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-01-20,Stray,7,Stray
2021-01-27,Johnny,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-01-20,Stray,7,Stray
2021-01-27,Stevie,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-01-20,Stray,7,Stray
2021-02-10,Fuzzinator,Cat,Domestic Shorthair,Male,Black,2,Yes,No,Adoption,2021-02-10,Return,0,Return
2021-02-10,Orange,Cat,Domestic Shorthair,Male,Orange,2,Yes,No,Adoption,2020-12-19,Stray,53,Stray
2021-02-10,GrapeFruit,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2020-12-19,Stray,53,Stray
2021-02-10,Eddie,Cat,Domestic Shorthair,Male,Orange,8,Yes,No,Adoption,2021-02-08,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-10,Apple,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-01-31,Stray,10,Stray
2021-02-10,Harry,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-01-31,Stray,10,Stray
2021-02-17,Daisy,Cat,Domestic Shorthair,Female,Grey,68,No,Yes,Adoption,2021-02-10,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2021-02-17,Blackberry,Cat,Domestic Shorthair,Female,Torbie,2,Yes,No,Adoption,2021-01-31,Stray,17,Stray
2021-02-17,Rowdy,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2021-02-12,Stray,5,Stray
2021-02-17,Loony,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2021-01-03,Stray,45,Stray
2021-02-17,Tumbles,Cat,Domestic Shorthair,Male,Orange,3,Yes,No,Adoption,2021-01-03,Stray,45,Stray
2021-02-17,Toony,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2021-01-03,Stray,45,Stray
2021-03-30,Josh,Cat,Domestic Shorthair,Male,White,7,Yes,No,Adoption,2021-03-24,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-03-30,Dulcimer,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2021-03-28,Stray,2,Stray
2021-03-30,Peanut,Cat,Domestic Shorthair,Female,Brown,10,Yes,Unknown,Adoption,2021-03-26,Transfer In,4,Transfer In
2021-03-30,Abby,Cat,Domestic Shorthair,Female,Blue,3,Yes,Unknown,Adoption,2021-03-26,Transfer In,4,Transfer In
2021-03-30,Curtis,Cat,Domestic Shorthair,Male,Red,14,Yes,No,Adoption,2021-03-26,Transfer In,4,Transfer In
2021-03-30,Mittens,Cat,Domestic Shorthair,Female,Brown,72,No,Yes,Adoption,2021-03-28,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-03-30,Calypso,Cat,Domestic Shorthair,Male,Brown,14,Yes,No,Adoption,2021-03-26,Transfer In,4,Transfer In
2021-03-30,Shego,Cat,Domestic Shorthair,Female,Black,2,Yes,No,Adoption,2021-03-08,Stray,22,Stray
2021-03-30,Egg,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-02-21,Stray,37,Stray
2021-03-30,Bacon,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-02-21,Stray,37,Stray
2021-03-30,Pork,Cat,Domestic Shorthair,Female,White,24,No,Yes,Adoption,2021-03-24,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-02-21,Smokey,Cat,Domestic Shorthair,Male,Black,96,No,Yes,Adoption,2021-02-17,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-02-21,Billy,Cat,Domestic Shorthair,Male,Grey,72,No,Yes,Adoption,2021-02-19,Return,2,Return
2021-02-21,Hines,Cat,Domestic Medium Hair,Female,Black,108,No,Yes,Adoption,2021-02-20,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-02-21,Gatsby,Cat,Domestic Shorthair,Male,Orange,84,No,Yes,Adoption,2021-02-19,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-21,Pancake,Cat,Domestic Medium Hair,Male,Orange,152,No,Yes,Return to Owner/Guardian,2021-02-20,Stray,1,Stray
2021-02-19,Miss Kitty,Cat,Domestic Shorthair,Female,Calico,84,No,Yes,Adoption,2021-02-18,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-02-19,Catrick,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2021-02-16,Stray,3,Stray
2021-02-19,Clawdia,Cat,Domestic Shorthair,Female,Grey,3,Yes,No,Adoption,2021-02-16,Stray,3,Stray
2021-02-19,Nokia,Cat,Domestic Shorthair,Male,Grey,2,Yes,No,Adoption,2021-01-31,Stray,19,Stray
2021-02-18,Lucy,Cat,Domestic Shorthair,Female,Grey,15,Yes,No,Adoption,2021-01-02,Stray,47,Stray
2021-02-18,Eric Forman,Cat,Domestic Medium Hair,Male,Yellow,42,No,Yes,Adoption,2021-02-16,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-18,Isaac Mewton,Cat,Domestic Shorthair,Male,Brown,60,No,Yes,Return to Owner/Guardian,2021-02-11,Stray,7,Stray
2021-03-07,Pepper,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2021-02-13,Stray,22,Stray
2021-03-07,Skittles,Cat,Domestic Shorthair,Female,Brown,24,Yes,No,Adoption,2021-03-02,Transfer In,5,Transfer In
2021-03-07,Sawyer,Cat,Domestic Shorthair,Male,Brown,24,Yes,No,Adoption,2021-03-02,Transfer In,5,Transfer In
2021-03-07,Simba,Cat,Domestic Shorthair,Male,Orange,94,No,Yes,Adoption,2021-02-24,Owner/Guardian Surrender,11,Owner/Guardian Surrender
2021-03-07,Miki,Cat,Domestic Shorthair,Female,Grey,9,No,Yes,Adoption,2021-03-07,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2021-03-07,Star,Cat,Domestic Shorthair,Female,Black,24,Yes,No,Adoption,2021-03-02,Transfer In,5,Transfer In
2021-03-07,Jim,Cat,Domestic Shorthair,Male,Grey,10,Yes,No,Adoption,2021-03-05,Return,2,Return
2021-03-07,Luck,Cat,Domestic Shorthair,Female,Black,24,Yes,No,Adoption,2021-03-02,Transfer In,5,Transfer In
2021-03-07,Paul,Cat,Domestic Shorthair,Male,Black,36,No,Yes,Adoption,2021-02-23,Transfer In,12,Transfer In
2021-03-07,Molly,Cat,Domestic Shorthair,Female,Calico,40,No,Yes,Adoption,2021-03-04,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-01-29,Norman,Cat,Domestic Shorthair,Male,Brown,24,Yes,No,Adoption,2021-01-29,Return,0,Return
2021-01-29,Suedini,Cat,Domestic Shorthair,Female,Black,90,No,Yes,Adoption,2021-01-12,Return,17,Return
2021-01-29,Chrissy,Cat,Domestic Shorthair,Female,Black,30,Yes,No,Adoption,2021-01-12,Transfer In,17,Transfer In
2021-01-29,Raven,Cat,Domestic Shorthair,Female,Tortoise,15,Yes,No,Adoption,2021-01-23,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-01-29,Fido,Cat,Domestic Shorthair,Male,Brown,60,No,Yes,Adoption,2021-01-18,Stray,11,Stray
2021-03-08,Candy,Cat,Domestic Shorthair,Female,Albino,132,No,Yes,Adoption,2021-03-02,Transfer In,6,Transfer In
2021-03-08,Logan,Cat,Domestic Longhair,Male,White,45,No,Yes,Adoption,2021-03-08,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2021-03-08,Ren,Cat,Domestic Shorthair,Male,Grey,6,No,Yes,Adoption,2021-03-07,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-03-08,Stripes,Cat,Domestic Shorthair,Male,Orange,12,No,Yes,Adoption,2021-03-05,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-03-08,Annabelle,Cat,Domestic Shorthair,Female,Orange,114,No,Yes,Adoption,2021-03-05,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-04-07,Munchkin,Cat,Domestic Shorthair,Male,Orange,24,No,Yes,Adoption,2021-04-02,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-04-07,Poppy,Cat,Domestic Shorthair,Female,Brown,24,No,Yes,Adoption,2021-04-02,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-04-07,Birkenstock,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-04-05,Stray,2,Stray
2021-04-07,Sputnik,Cat,Domestic Medium Hair,Male,Black,12,Yes,No,Adoption,2021-04-04,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-04-07,Glizzy,Cat,Domestic Shorthair,Female,Brown,8,No,Yes,Adoption,2021-04-05,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-04-07,Beanie Baby,Cat,Domestic Shorthair,Female,White,48,Yes,No,Adoption,2021-04-04,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-04-07,Puma,Cat,Domestic Shorthair,Male,Brown,2,Yes,No,Adoption,2021-04-05,Stray,2,Stray
2021-02-16,Diogenes,Cat,Domestic Shorthair,Female,Buff,3,Yes,No,Adoption,2021-01-28,Return,19,Return
2021-02-16,Palmer,Cat,Domestic Shorthair,Male,Buff,60,Yes,Yes,Adoption,2021-01-25,Stray,22,Stray
2021-02-16,Shadow,Cat,Domestic Shorthair,Female,Black,60,No,Yes,Adoption,2021-02-11,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-02-26,Flynn Ryder,Cat,Domestic Shorthair,Female,Tan,10,No,Yes,Adoption,2021-02-23,Transfer In,3,Transfer In
2021-03-20,Lucky,Cat,Domestic Shorthair,Male,White,57,No,Yes,Adoption,2021-03-15,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-03-20,Weetabix,Cat,Domestic Shorthair,Male,Brown,6,Yes,No,Adoption,2021-03-16,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-02-05,Catrick Swayze,Cat,Domestic Shorthair,Male,Grey,3,Yes,No,Adoption,2021-02-03,Stray,2,Stray
2021-02-05,Allagash,Cat,Domestic Shorthair,Male,Orange,72,No,Yes,Adoption,2021-02-04,Return,1,Return
2021-02-05,Tater,Cat,Domestic Shorthair,Male,Black,132,No,Yes,Adoption,2021-02-03,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-05,Nee,Cat,Domestic Shorthair,Female,Calico,3,Yes,No,Adoption,2020-12-08,Stray,59,Stray
2021-02-05,Nay,Cat,Domestic Shorthair,Female,Calico,3,Yes,No,Adoption,2020-12-08,Stray,59,Stray
2021-02-05,Malayn,Cat,Domestic Shorthair,Female,Brown,2,Yes,No,Adoption,2020-12-30,Stray,37,Stray
2021-02-05,Christyn,Cat,Domestic Shorthair,Male,White,2,Yes,No,Adoption,2020-12-31,Stray,36,Stray
2021-02-05,Marian,Cat,Domestic Shorthair,Female,White,2,Yes,No,Adoption,2020-12-31,Stray,36,Stray
2021-02-02,Jean-Luc,Cat,Domestic Shorthair,Male,Black,48,Yes,No,Adoption,2021-01-12,Transfer In,21,Transfer In
2021-02-02,Debra,Cat,Domestic Shorthair,Female,Black,3,Yes,No,Adoption,2020-11-23,Stray,71,Stray
2021-02-02,Dexter,Cat,Domestic Shorthair,Male,Black,3,Yes,No,Adoption,2020-11-23,Stray,71,Stray
2021-02-02,Sky,Cat,Domestic Shorthair,Female,Grey,20,Yes,No,Adoption,2020-11-07,Owner/Guardian Surrender,87,Owner/Guardian Surrender
2021-02-02,Alfie,Cat,Domestic Shorthair,Male,Black,20,Yes,No,Return to Owner/Guardian,2021-02-01,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-02-20,Eloise,Cat,Domestic Shorthair,Female,Orange,2,Yes,No,Adoption,2021-01-27,Stray,24,Stray
2021-02-20,Misti,Cat,Domestic Shorthair,Female,White,53,No,Yes,Adoption,2021-02-17,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-02-20,Zena,Cat,Domestic Shorthair,Female,White,89,No,Yes,Adoption,2021-02-17,Owner/Guardian Surrender,3,Owner/Guardian Surrender
