Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2023-05-05,Atlas,Dog,Mixed Breed (Large),Male,Black,84,Yes,No,Adoption,2023-04-29,Stray,6,Stray
2023-05-05,Pringle,Dog,Mixed Breed (Medium),Female,Black,4,Yes,No,Adoption,2023-05-03,Stray,2,Stray
2023-05-05,Lincoln,Dog,Mixed Breed (Medium),Male,Brindle,25,Yes,No,Adoption,2023-04-25,Return,10,Return
2023-05-05,Campari,Dog,Mixed Breed (Medium),Female,Brown,2,Yes,No,Adoption,2023-05-04,Stray,1,Stray
2023-05-05,Bella,Dog,Mixed Breed (Small),Female,Black,2,Yes,No,Adoption,2023-05-01,Stray,4,Stray
2023-05-05,Roma,Dog,Mixed Breed (Medium),Male,Brown,2,Yes,No,Adoption,2023-05-04,Stray,1,Stray
2023-05-05,Daydream,Dog,Mixed Breed (Medium),Male,Black,2,Yes,No,Adoption,2023-05-03,Stray,2,Stray
2023-05-05,Indy,Dog,Mixed Breed (Medium),Male,Brindle,84,No,Yes,Adoption,2023-04-18,Stray,17,Stray
2023-05-05,Checkers,Dog,Mixed Breed (Medium),Female,Tan,12,Yes,No,Adoption,2023-04-24,Stray,11,Stray
2023-05-05,Xander,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2023-04-26,Stray,9,Stray
2023-05-05,Banana Creme,Dog,Mixed Breed (Small),Female,Apricot,2,Yes,No,Adoption,2023-05-03,Stray,2,Stray
2023-05-05,Milton,Dog,Mixed Breed (Medium),Male,Brown,24,Yes,No,Adoption,2023-04-29,Stray,6,Stray
2023-05-05,Dorothea,Dog,Mixed Breed (Medium),Female,White,139,No,Yes,Return to Owner/Guardian,2023-05-05,Stray,0,Stray
2023-01-08,Taz,Dog,Mixed Breed (Large),Male,Black,72,No,Yes,Adoption,2023-01-07,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2023-01-08,Brown Sugar Boba,Dog,Mixed Breed (Medium),Female,Brindle,12,Yes,No,Adoption,2023-01-02,Stray,6,Stray
2023-01-08,Bloom,Dog,Mixed Breed (Medium),Female,Black,7,Yes,No,Adoption,2023-01-02,Stray,6,Stray
2023-01-08,Toph,Dog,Mixed Breed (Medium),Female,Grey,20,Yes,No,Adoption,2023-01-06,Return,2,Return
2023-01-08,Shrek,Dog,Mixed Breed (Large),Male,Black,55,No,Yes,Adoption,2022-12-09,Owner/Guardian Surrender,30,Owner/Guardian Surrender
2023-04-11,Koa,Dog,Mixed Breed (Medium),Female,Black,8,Yes,No,Adoption,2023-04-03,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2023-04-11,Butterbeans,Dog,Mixed Breed (Medium),Male,Tan,14,No,Yes,Adoption,2023-04-09,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2023-04-11,Elsie,Dog,Mixed Breed (Medium),Female,Brindle,51,No,Yes,Adoption,2023-03-03,Transfer In,39,Transfer In
2023-04-11,Toppo,Dog,Mixed Breed (Large),Male,Brown,48,Yes,No,Return to Owner/Guardian,2023-03-31,Stray,11,Stray
2023-04-11,Odin,Dog,Mixed Breed (Medium),Male,White,101,Yes,No,Adoption,2023-02-14,Stray,56,Stray
2023-04-11,Perdita,Dog,Mixed Breed (Small),Female,Brown,2,Yes,No,Adoption,2023-04-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-04-11,Olena,Dog,Mixed Breed (Medium),Female,Black,14,Yes,No,Adoption,2023-04-05,Stray,6,Stray
2023-04-11,Roxy,Dog,Mixed Breed (Large),Female,Brown,123,No,Yes,Return to Owner/Guardian,2023-04-11,Stray,0,Stray
2023-04-11,Palm,Dog,Mixed Breed (Small),Female,Black,120,Yes,No,Adoption,2023-04-04,Stray,7,Stray
2023-04-11,Blondie,Dog,Mixed Breed (Small),Female,Brown,2,Yes,No,Adoption,2023-04-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-04-11,Bear,Dog,Mixed Breed (Small),Female,Brown,2,Yes,No,Adoption,2023-04-07,Stray,4,Stray
2023-04-11,Kielbasa,Dog,Mixed Breed (Medium),Female,Black,2,Yes,No,Adoption,2023-03-29,Stray,13,Stray
2023-04-11,Salmon,Dog,Mixed Breed (Small),Male,Black,2,Yes,No,Adoption,2023-04-07,Stray,4,Stray
2022-10-07,Lito,Dog,Mixed Breed (Large),Male,Tan,104,No,Yes,Adoption,2022-09-18,Return,19,Return
2022-10-07,Nacho Cheese,Dog,Mixed Breed (Medium),Female,Tan,112,No,Yes,Adoption,2022-08-21,Stray,47,Stray
2022-10-07,Blue Steel,Dog,Mixed Breed (Medium),Male,Grey,12,No,Yes,Adoption,2022-10-06,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-10-07,Football,Dog,Mixed Breed (Large),Male,Black,24,Yes,No,Adoption,2022-09-21,Stray,16,Stray
2022-10-07,Jamie,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2022-09-28,Return,9,Return
2022-12-17,Cherry Coke,Dog,Mixed Breed (Small),Male,Brindle,1,Yes,No,Adoption,2022-12-17,Return,0,Return
2022-12-17,Oregano,Dog,Mixed Breed (Medium),Female,Brown,38,No,Yes,Adoption,2022-11-29,Stray,18,Stray
2022-12-17,Freestyle,Dog,Mixed Breed (Medium),Female,Brindle,36,Yes,No,Adoption,2022-11-25,Stray,22,Stray
2022-12-17,Lulu,Dog,Mixed Breed (Medium),Female,White,25,Yes,No,Adoption,2022-11-08,Stray,39,Stray
2022-12-17,Curious,Dog,Mixed Breed (Large),Male,Brindle,121,Yes,No,Return to Owner/Guardian,2022-12-03,Owner/Guardian Surrender,14,Owner/Guardian Surrender
2022-12-17,Moji,Dog,Mixed Breed (Large),Male,Black,26,No,Yes,Adoption,2022-12-01,Transfer In,16,Transfer In
2022-12-17,Comet,Dog,Mixed Breed (Small),Male,Tan,12,Yes,No,Adoption,2022-12-10,Stray,7,Stray
2022-12-17,Casper,Dog,Mixed Breed (Medium),Male,White,48,Yes,No,Adoption,2022-11-26,Owner/Guardian Surrender,21,Owner/Guardian Surrender
2022-12-17,Chase,Dog,Mixed Breed (Large),Male,Brown,7,Yes,No,Return to Owner/Guardian,2022-11-18,Owner/Guardian Surrender,29,Owner/Guardian Surrender
2022-12-14,Seanna,Dog,Mixed Breed (Medium),Female,Yellow,145,No,Yes,Adoption,2022-12-08,Return,6,Return
2022-12-14,Olive,Dog,Mixed Breed (Medium),Female,Brown,15,Yes,No,Adoption,2022-11-26,Stray,18,Stray
2022-12-14,Wiggly,Dog,Mixed Breed (Small),Male,Tan,2,Yes,No,Adoption,2022-12-10,Stray,4,Stray
2022-12-14,Biscuit,Dog,Mixed Breed (Small),Male,Tan,5,Yes,No,Adoption,2022-12-14,Return,0,Return
2022-12-14,Clarence,Dog,Mixed Breed (Small),Male,Tan,4,Yes,No,Adoption,2022-12-10,Stray,4,Stray
2022-12-14,Peppercorn,Dog,Mixed Breed (Medium),Female,Brindle,24,Yes,No,Adoption,2022-12-05,Return,9,Return
2022-12-14,Cata,Dog,Mixed Breed (Medium),Female,Tan,36,Yes,No,Adoption,2022-11-15,Owner/Guardian Surrender,29,Owner/Guardian Surrender
2022-12-14,Sloth,Dog,Mixed Breed (Medium),Male,Tan,54,No,Yes,Adoption,2022-11-30,Owner/Guardian Surrender,14,Owner/Guardian Surrender
2022-12-14,Koda Chanel,Dog,Mixed Breed (Medium),Female,Tan,4,Yes,No,Adoption,2022-12-10,Stray,4,Stray
2022-11-27,Ladybug,Dog,Mixed Breed (Large),Female,Tan,72,No,Yes,Adoption,2022-10-10,Stray,48,Stray
2022-11-27,Coco Chanel,Dog,Mixed Breed (Medium),Female,Brown,18,Yes,No,Adoption,2022-11-22,Return,5,Return
2022-11-27,Walter,Dog,Mixed Breed (Small),Male,Black,84,No,Yes,Adoption,2022-11-27,Return,0,Return
2022-11-27,Petra,Dog,Mixed Breed (Medium),Female,Tan,61,Yes,No,Adoption,2022-10-19,Stray,39,Stray
2022-11-27,Pochita,Dog,Mixed Breed (Small),Female,Tan,96,Yes,Yes,Adoption,2022-11-27,Return,0,Return
2022-11-27,Sundance Kid,Dog,Mixed Breed (Medium),Male,Tan,14,Yes,Unknown,Adoption,2022-11-26,Return,1,Return
2022-11-27,Mello,Dog,Mixed Breed (Medium),Male,Blond,49,Yes,No,Adoption,2022-11-21,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2022-11-27,Willow,Dog,Mixed Breed (Large),Female,Brown,61,No,Yes,Adoption,2022-10-05,Stray,53,Stray
2022-11-27,Eli,Dog,Mixed Breed (Medium),Male,Tan,12,Yes,No,Adoption,2022-11-12,Stray,15,Stray
2022-11-27,Vanguard,Dog,Mixed Breed (Large),Male,Tan,24,Yes,No,Adoption,2022-11-13,Stray,14,Stray
2022-11-11,Farmer,Dog,Mixed Breed (Small),Female,Black,1,Yes,No,Adoption,2022-10-31,Stray,11,Stray
2022-11-11,Miner,Dog,Mixed Breed (Small),Male,Brown,1,Yes,No,Adoption,2022-10-31,Stray,11,Stray
2022-11-11,Mellow Yellow,Dog,Mixed Breed (Medium),Female,Brindle,2,Yes,No,Adoption,2022-11-10,Stray,1,Stray
2022-11-11,Leo,Dog,Mixed Breed (Large),Male,Black,23,No,Yes,Adoption,2022-08-10,Return,93,Return
2022-11-11,Conductor,Dog,Mixed Breed (Small),Male,Brown,1,Yes,No,Adoption,2022-10-31,Stray,11,Stray
2022-11-11,Rhea,Dog,Mixed Breed (Large),Female,Grey,108,No,Yes,Adoption,2022-10-22,Stray,20,Stray
2022-11-11,Sneakers,Dog,Mixed Breed (Medium),Male,White,42,No,Yes,Adoption,2022-11-05,Stray,6,Stray
2022-11-11,Dissell,Dog,Mixed Breed (Medium),Male,Black,12,No,Yes,Adoption,2022-11-10,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-11-11,Uncle Ed,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2022-10-29,Stray,13,Stray
2022-11-16,Valentino,Dog,Mixed Breed (Medium),Male,Buff,47,Yes,No,Adoption,2022-10-29,Stray,18,Stray
2022-11-16,Stanley,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Return to Owner/Guardian,2022-11-02,Stray,14,Stray
2022-11-16,Boots,Dog,Mixed Breed (Large),Male,Black,86,No,Yes,Return to Owner/Guardian,2022-10-19,Owner/Guardian Surrender,28,Owner/Guardian Surrender
2022-11-16,Eight,Dog,Mixed Breed (Small),Female,White,5,Yes,No,Return to Owner/Guardian,2022-10-16,Owner/Guardian Surrender,31,Owner/Guardian Surrender
2022-11-16,MJ,Dog,Mixed Breed (Small),Female,White,49,Yes,No,Return to Owner/Guardian,2022-10-16,Owner/Guardian Surrender,31,Owner/Guardian Surrender
2022-11-16,Scrambles,Dog,Mixed Breed (Medium),Female,Black,22,No,Yes,Adoption,2022-11-15,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2022-11-16,Maya,Dog,Mixed Breed (Medium),Female,Tan,12,Yes,No,Return to Owner/Guardian,2022-11-11,Stray,5,Stray
2022-11-16,Rhaenyra,Dog,Mixed Breed (Medium),Female,Tan,12,Yes,No,Adoption,2022-11-10,Stray,6,Stray
2022-11-16,Walter,Dog,Mixed Breed (Small),Male,Black,84,No,Yes,Adoption,2022-11-10,Stray,6,Stray
2022-11-16,Daisy,Dog,Mixed Breed (Medium),Female,Yellow,36,No,Yes,Return to Owner/Guardian,2022-11-16,Stray,0,Stray
2022-11-16,The Sweetest Boy,Dog,Mixed Breed (Medium),Male,Black,108,To be determined,Yes,Adoption,2022-11-07,Owner/Guardian Surrender,9,Owner/Guardian Surrender
2022-11-16,Theo,Dog,Mixed Breed (Large),Male,Brown,44,Yes,No,Adoption,2022-10-06,Return,41,Return
2022-11-16,Marble,Dog,Mixed Breed (Medium),Male,Black,24,Yes,No,Adoption,2022-11-10,Stray,6,Stray
2022-11-16,Ricotta,Dog,Mixed Breed (Small),Female,Tan,60,Yes,Unknown,Return to Owner/Guardian,2022-11-08,Return,8,Return
2022-12-19,Blush,Dog,Mixed Breed (Medium),Female,Brown,24,Yes,No,Adoption,2022-12-12,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2022-12-19,Festivus,Dog,Mixed Breed (Small),Male,White,24,Yes,No,Adoption,2022-12-10,Stray,9,Stray
2022-12-19,Marshmallow,Dog,Mixed Breed (Small),Male,White,6,Yes,No,Adoption,2022-12-12,Stray,7,Stray
2022-12-19,Hennessy,Dog,Mixed Breed (Large),Male,White,84,No,Yes,Return to Owner/Guardian,2022-12-09,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2022-12-19,Bruce,Dog,Mixed Breed (Large),Male,Black,38,Yes,No,Adoption,2022-11-27,Return,22,Return
2023-05-11,Gigi,Dog,Mixed Breed (Small),Female,White,96,No,Yes,Adoption,2023-05-05,Stray,6,Stray
2023-05-11,Ivy,Dog,Mixed Breed (Large),Female,Black,21,No,Yes,Adoption,2023-05-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-05-11,Buddy Holly,Dog,Mixed Breed (Large),Male,Brown,24,No,Yes,Adoption,2023-05-05,Stray,6,Stray
2023-05-11,MacGyver,Dog,Mixed Breed (Medium),Male,Brown,4,Yes,No,Adoption,2023-05-10,Stray,1,Stray
2023-05-11,Nugget,Dog,Mixed Breed (Small),Male,White,120,No,Yes,Adoption,2023-05-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-05-11,Bray,Dog,Mixed Breed (Medium),Male,Black,6,Yes,No,Adoption,2023-05-05,Stray,6,Stray
2023-02-17,Artemis,Dog,Mixed Breed (Large),Female,Brown,43,Yes,No,Adoption,2023-02-17,Return,0,Return
2023-02-17,Wile E. Coyote,Dog,Mixed Breed (Medium),Male,Black,83,No,Yes,Adoption,2023-02-01,Stray,16,Stray
2023-02-17,Chocolate Covered Strawberry,Dog,Mixed Breed (Medium),Female,Black,12,Yes,No,Adoption,2023-02-11,Stray,6,Stray
2023-02-17,Dutch,Dog,Mixed Breed (Large),Male,Brown,12,Yes,No,Return to Owner/Guardian,2023-02-12,Stray,5,Stray
2023-02-17,Beowolf,Dog,Mixed Breed (Large),Male,Brown,14,To be determined,No,Return to Owner/Guardian,2023-02-12,Stray,5,Stray
2023-02-17,Morgan,Dog,Mixed Breed (Large),Female,Black,96,No,Yes,Adoption,2023-01-29,Owner/Guardian Surrender,19,Owner/Guardian Surrender
2023-05-10,Baron,Dog,Mixed Breed (Medium),Male,White,72,Yes,No,Adoption,2023-05-04,Stray,6,Stray
2023-05-10,Chocolate Chunk,Dog,Mixed Breed (Medium),Male,Brown,64,Yes,Yes,Adoption,2023-05-06,Stray,4,Stray
2023-05-10,Batmom,Dog,Mixed Breed (Medium),Female,Tan,30,Yes,No,Adoption,2023-05-04,Stray,6,Stray
2023-05-10,Banjo,Dog,Mixed Breed (Small),Male,Tan,29,Yes,No,Adoption,2023-05-04,Stray,6,Stray
2023-05-10,Rascal,Dog,Mixed Breed (Small),Male,Black,60,To be determined,Yes,Return to Owner/Guardian,2023-04-12,Owner/Guardian Surrender,28,Owner/Guardian Surrender
2023-05-10,Rosie,Dog,Mixed Breed (Small),Female,Black,60,No,Yes,Return to Owner/Guardian,2023-04-12,Owner/Guardian Surrender,28,Owner/Guardian Surrender
2023-03-03,Levi,Dog,Mixed Breed (Small),Male,Tan,48,No,Yes,Adoption,2023-03-02,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2023-03-03,Hot Cocoa,Dog,Mixed Breed (Medium),Female,Brown,28,Yes,No,Adoption,2023-02-24,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2023-03-03,Truffles,Dog,Mixed Breed (Small),Female,White,8,No,Yes,Adoption,2023-02-24,Stray,7,Stray
2023-03-03,Patsy,Dog,Mixed Breed (Small),Female,Yellow,108,No,Yes,Adoption,2023-02-25,Stray,6,Stray
2023-03-23,Apollo,Dog,Mixed Breed (Medium),Male,Tan,53,No,Yes,Adoption,2023-02-22,Return,29,Return
2023-03-23,Farquad,Dog,Mixed Breed (Large),Male,Tan,24,To be determined,Yes,Adoption,2023-03-17,Return,6,Return
2023-03-23,24 Karat,Dog,Mixed Breed (Medium),Female,Black,30,Yes,No,Adoption,2023-03-16,Stray,7,Stray
2023-03-23,Esmeralda,Dog,Mixed Breed (Medium),Female,Tan,21,Yes,No,Adoption,2023-02-12,Stray,39,Stray
2023-03-23,Samson,Dog,Mixed Breed (Small),Male,Tan,74,Yes,No,Adoption,2023-03-20,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-03-23,Domino,Dog,Mixed Breed (Small),Male,Grey,144,No,Yes,Adoption,2023-03-01,Stray,22,Stray
2023-03-23,Kiko,Dog,Mixed Breed (Medium),Male,Tan,5,Yes,No,Adoption,2023-03-19,Return,4,Return
2023-03-23,Dunkaroo,Dog,Mixed Breed (Small),Male,White,101,Yes,Yes,Adoption,2023-03-13,Stray,10,Stray
2023-04-24,Monica,Dog,Mixed Breed (Medium),Female,Tan,12,Yes,No,Adoption,2023-04-18,Stray,6,Stray
2023-04-24,Sprite,Dog,Mixed Breed (Large),Male,Brown,48,Yes,No,Adoption,2023-04-18,Stray,6,Stray
2023-04-24,Georgia,Dog,Mixed Breed (Small),Female,White,96,Yes,No,Return to Owner/Guardian,2023-04-23,Stray,1,Stray
2023-04-24,Basil,Dog,Mixed Breed (Medium),Male,Tan,85,No,Yes,Adoption,2023-03-17,Stray,38,Stray
2023-04-24,Finn,Dog,Mixed Breed (Medium),Male,Brown,24,Yes,No,Adoption,2023-04-18,Stray,6,Stray
2023-04-13,Rowlf,Dog,Mixed Breed (Small),Male,Black,3,Yes,No,Adoption,2023-04-11,Stray,2,Stray
2023-04-13,Liberty,Dog,Mixed Breed (Medium),Female,Black,24,Yes,No,Adoption,2023-03-31,Stray,13,Stray
2023-04-13,Leroy,Dog,Mixed Breed (Large),Male,Brown,74,Yes,No,Adoption,2023-04-08,Stray,5,Stray
2023-04-13,Randy,Dog,Mixed Breed (Medium),Male,Brindle,10,Yes,No,Adoption,2023-04-03,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2023-04-13,Cleo,Dog,Mixed Breed (Medium),Female,Black,14,Yes,No,Adoption,2023-04-11,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2023-04-13,Sadie,Dog,Mixed Breed (Medium),Female,Black,13,Yes,Yes,Adoption,2023-03-21,Return,23,Return
2023-04-13,Sunny,Dog,Mixed Breed (Large),Female,Black,24,Yes,No,Adoption,2023-04-07,Stray,6,Stray
2023-04-13,Cosmo,Dog,Mixed Breed (Medium),Male,Tan,7,No,Yes,Adoption,2023-04-08,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2023-04-03,Fido,Dog,Mixed Breed (Medium),Male,Grey,24,Yes,No,Adoption,2023-03-28,Stray,6,Stray
2023-04-03,Duchess,Dog,Mixed Breed (Medium),Female,Tan,36,No,Yes,Adoption,2023-03-29,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2023-04-03,Bailey,Dog,Mixed Breed (Medium),Male,Tan,12,Yes,No,Adoption,2023-03-22,Return,12,Return
2023-04-03,Zeke,Dog,Mixed Breed (Small),Male,Tan,24,No,Yes,Adoption,2023-03-28,Stray,6,Stray
2023-04-03,Cowboy,Dog,Mixed Breed (Medium),Male,White,37,Yes,No,Adoption,2023-03-28,Stray,6,Stray
2023-04-03,Holly,Dog,Mixed Breed (Medium),Female,Black,24,No,Yes,Adoption,2023-03-30,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2023-04-03,Marsha,Dog,Mixed Breed (Medium),Female,Black,15,No,Yes,Adoption,2023-03-29,Return,5,Return
2023-04-03,Adelaide,Dog,Mixed Breed (Medium),Female,Brown,37,Yes,No,Adoption,2023-02-20,Stray,42,Stray
2023-04-03,Max,Dog,Mixed Breed (Large),Male,Yellow,33,Yes,No,Adoption,2023-03-24,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2022-11-30,Billy,Dog,Mixed Breed (Medium),Male,Tan,24,No,Yes,Adoption,2022-11-15,Owner/Guardian Surrender,15,Owner/Guardian Surrender
2022-11-30,Button,Dog,Mixed Breed (Small),Male,Brown,84,Yes,No,Adoption,2022-11-23,Stray,7,Stray
2022-11-30,Jimmy Chew,Dog,Mixed Breed (Medium),Male,Grey,24,Yes,No,Adoption,2022-11-17,Return,13,Return
2022-11-30,Delilah,Dog,Mixed Breed (Large),Female,Black,55,No,Yes,Adoption,2022-09-22,Owner/Guardian Surrender,69,Owner/Guardian Surrender
2022-11-30,Fondue,Dog,Mixed Breed (Small),Male,Tan,2,Yes,No,Adoption,2022-11-27,Stray,3,Stray
2022-11-30,Paris,Dog,Mixed Breed (Large),Female,White,60,Yes,Unknown,Adoption,2022-11-25,Stray,5,Stray
2022-11-30,Sugar Beans,Dog,Mixed Breed (Medium),Male,Grey,8,Yes,No,Adoption,2022-11-23,Stray,7,Stray
2022-11-30,Prince of Barkness,Dog,Mixed Breed (Large),Male,White,25,No,Yes,Adoption,2022-10-28,Return,33,Return
2022-11-30,Maverick,Dog,Mixed Breed (Large),Male,Grey,30,No,Yes,Adoption,2022-09-22,Transfer In,69,Transfer In
2022-11-30,Dana,Dog,Mixed Breed (Small),Female,Wheaten,4,Yes,No,Adoption,2022-11-30,Return,0,Return
2022-11-30,Chick-a-dee,Dog,Mixed Breed (Small),Female,Blond,120,Yes,No,Return to Owner/Guardian,2022-11-26,Stray,4,Stray
2022-11-30,Jonah,Dog,Mixed Breed (Medium),Male,Black,12,Yes,No,Adoption,2022-11-04,Stray,26,Stray
2022-11-30,Pip,Dog,Mixed Breed (Small),Female,Brown,77,No,Yes,Adoption,2022-11-23,Stray,7,Stray
2023-04-23,Fray,Dog,Mixed Breed (Medium),Female,Tan,8,Yes,No,Adoption,2023-04-23,Return,0,Return
2023-04-23,Almond Joy,Dog,Mixed Breed (Small),Male,Tan,48,Yes,No,Adoption,2023-04-17,Stray,6,Stray
2023-04-23,Karma,Dog,Mixed Breed (Medium),Male,Brown,23,Yes,No,Adoption,2023-04-19,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2023-09-08,Clifford,Dog,Mixed Breed (Large),Male,Brindle,52,Yes,Yes,Adoption,2023-07-19,Transfer In,51,Transfer In
2023-09-08,Luna,Dog,Mixed Breed (Medium),Female,Brown,19,No,Yes,Adoption,2023-09-05,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2023-09-08,Boomer,Dog,Mixed Breed (Medium),Male,Tan,24,Yes,No,Return to Owner/Guardian,2023-09-03,Stray,5,Stray
2023-09-08,Karilla,Dog,Mixed Breed (Medium),Female,Brindle,24,Yes,No,Adoption,2023-09-01,Stray,7,Stray
2023-09-08,Dice,Dog,Mixed Breed (Medium),Female,Brindle,60,No,Yes,Adoption,2023-09-08,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2023-09-08,Sweet Caroline,Dog,Mixed Breed (Medium),Female,Brindle,4,Yes,No,Adoption,2023-09-08,Return,0,Return
2023-09-08,Stella,Dog,Mixed Breed (Medium),Female,Black,24,Yes,No,Adoption,2023-08-28,Owner/Guardian Surrender,11,Owner/Guardian Surrender
2023-09-08,Brody,Dog,Mixed Breed (Large),Male,Blond,10,Yes,Yes,Adoption,2023-09-07,Return,1,Return
2023-09-08,Cupcake,Dog,Mixed Breed (Large),Female,Black,36,No,Yes,Adoption,2023-09-02,Stray,6,Stray
2022-11-10,Kodiak,Dog,Mixed Breed (Large),Male,Black,24,Yes,No,Adoption,2022-11-04,Stray,6,Stray
